c_almacen,d_almacen,d_producto,c_color_proveedor,d_color_proveedor,to_cantidad,tot_venta,to_saldo,saldo_fecha,saldo_transito,saldo_separado,saldo_disponible,
45,PRICE SHOES # 45,732065,PLAT,PLATA,0,0,2,2,0,0,2
39,PRICE SHOES,7731C033,AZUL,AZUL,0,0,2,2,0,0,2
38,PRICE SHOES,152CHICAGOTEX,ROJO,ROJO,0,0,2,2,0,0,2
6,PRICE SHOES,542674,NEGR,NEGRO,1,67143,2,2,0,0,2
40,PRICE SHOES,882P25,AZUL,AZUL,2,75546,2,2,0,0,2
37,PRICE SHOES,522ITALY,OROR,OROROSA,1,37773,2,2,0,0,2
30,PRICE SHOES,732VENECIAGM,PLAT,PLATA,0,0,2,2,0,0,2
42,PRICE SHOES,73208,BEIG,BEIGE,0,0,2,2,0,0,2
39,PRICE SHOES,732062,NEGR,NEGRO,0,0,2,2,0,0,2
25,PRICE SHOES,7621059,NUDE,NUDE,0,0,2,2,0,0,2
40,PRICE SHOES,152CHICAGO,MIEL,MIEL,0,0,2,2,0,0,2
39,PRICE SHOES,732VENECIACHAROL,NUDE,NUDE,0,0,2,2,0,0,2
7,PRICE SHOES,022M5303-100-5881,ROSA,ROSADO,0,0,2,2,0,0,2
6,PRICE SHOES,482TRESTE,BLAN,BLANCO,6,209664,2,2,0,0,2
44,PRICE SHOES # 44,7721KS20,AZUL,AZUL,0,0,2,2,0,0,2
43,PRICE SHOES WEB,882BOTON,BLAN,BLANCO,0,0,2,2,0,0,2
24,PRICE SHOES,502435,AZUL,AZUL,5,194713,2,2,0,0,2
1,PRICE SHOES,663106VENA,BEIG,BEIGE,0,0,2,2,0,0,2
36,PRICE SHOES,5421002,NEGR,NEGRO,1,62941,2,2,0,0,2
21,PRICE SHOES,772S006,NEGR,NEGRO,1,26807,2,2,0,0,2
36,PRICE SHOES,602439,MIEL,MIEL,4,151008,2,2,0,0,2
24,PRICE SHOES,602433,GRIS,GRIS,2,70488,2,2,0,0,2
1,PRICE SHOES,484JULIETA,ORO,ORO,0,0,2,2,0,0,2
36,PRICE SHOES,4727306,BLAN,BLANCO,0,0,2,2,0,0,2
43,PRICE SHOES WEB,782GLAMOUR,NEGR,NEGRO,0,0,2,2,0,0,2
42,PRICE SHOES,7721OG,MIEL,MIEL,0,0,2,2,0,0,2
43,PRICE SHOES WEB,964ATLANTA,DORA,DORADO,3,93984,2,2,0,0,2
30,PRICE SHOES,732061,ROJO,ROJO,0,0,2,2,0,0,2
1,PRICE SHOES,182754,ROSA,ROSADO,0,0,2,2,0,0,2
36,PRICE SHOES,773C035,GENE,GENERICO,1,33529,2,2,0,0,2
30,PRICE SHOES,934LR10001,NEGR,NEGRO,0,0,2,2,0,0,2
22,PRICE SHOES,272SANSON,NARA,NARANJA,0,0,2,2,0,0,2
46,PRICE SHOES # 46,732012,NEGR,NEGRO,0,0,2,3,0,0,2
47,PRICE SHOES # 47,732VENECIACHAROL,NUDE,NUDE,0,0,2,2,0,0,2
48,PRICE SHOES # 48,7721KS50,MIEL,MIEL,0,0,2,2,0,0,2
30,PRICE SHOES,732010,MIEL,MIEL,0,0,2,2,0,0,2
43,PRICE SHOES WEB,663108LC06,CAFE,CAFE,6,362622,2,2,0,0,2
22,PRICE SHOES,522VERA,BLAN,BLANCO,0,0,2,2,0,0,2
24,PRICE SHOES,522JAZMIN,ORO,ORO,0,0,2,2,0,0,2
40,PRICE SHOES,522ITALY,OROR,OROROSA,1,37773,2,2,0,0,2
39,PRICE SHOES,6922746,ROJO,ROJO,0,0,2,2,0,0,2
22,PRICE SHOES,732063,AZUL,AZUL,0,0,2,2,0,0,2
7,PRICE SHOES,7721OG,MOST,MOSTAZA,0,0,2,2,0,0,2
6,PRICE SHOES,772C033,AZUL,AZUL,0,0,2,2,0,0,2
24,PRICE SHOES,022B4223-101-9569,BLAN,BLANCO,1,37773,2,2,0,0,2
48,PRICE SHOES # 48,302235,NEGR,NEGRO,3,83865,2,2,0,0,2
1,PRICE SHOES,742CRISTY,DORA,DORADO,0,0,2,2,0,0,2
24,PRICE SHOES,022B8237-290-16431,BLAN,BLANCO,1,25168,2,2,0,0,2
47,PRICE SHOES # 47,022B4220-100-17873,VINO,VINO,0,0,2,2,0,0,2
7,PRICE SHOES,5229470,ROJO,ROJO,1,33571,2,2,0,0,2
1,PRICE SHOES,732051,NEGR,NEGRO,1,33571,2,2,0,0,2
46,PRICE SHOES # 46,452050,INDI,INDIGO,1,50336,2,2,0,0,2
1,PRICE SHOES,022M2083-688-14621,AZUL,AZUL,0,0,2,2,0,0,2
37,PRICE SHOES,93268956-2,NEGR,NEGRO,2,75546,2,2,0,0,2
38,PRICE SHOES,6922287,BLAN,BLANCO,5,146850,2,2,0,0,2
43,PRICE SHOES WEB,022M1331-103-18848,AMAR,AMARILLO,9,392976,2,2,0,0,2
36,PRICE SHOES,732VENECIAGM,PLAT,PLATA,0,0,2,2,0,0,2
21,PRICE SHOES,663103508,MIEL,MIEL,0,0,2,2,0,0,2
47,PRICE SHOES # 47,022M1781-421-18367,NEGR,NEGRO,1,41975,2,2,0,0,2
37,PRICE SHOES,9441734G05,GENE,GENERICO,0,0,2,2,0,0,2
6,PRICE SHOES,7721KS50,MOST,MOSTAZA,1,12563,2,2,0,0,2
38,PRICE SHOES,73208,NEGR,NEGRO,0,0,2,2,0,0,2
42,PRICE SHOES,7721KS50,VINO,VINO,0,0,2,2,0,0,2
900,BODEGA PRINCIPAL,742LULU,NEGR,NEGRO,0,0,2,2,0,0,2
48,PRICE SHOES # 48,882DEVORA,ROSA,ROSADO,2,75546,2,2,0,0,2
42,PRICE SHOES,962NINA,NEGR,NEGRO,0,0,2,2,0,0,2
36,PRICE SHOES,522KLIM,BEIG,BEIGE,0,0,2,2,0,0,2
25,PRICE SHOES,732051,ROJO,ROJO,0,0,2,2,0,0,2
7,PRICE SHOES,732065,NEGR,NEGRO,1,75546,2,2,0,0,2
46,PRICE SHOES # 46,022M5255-431-7800,NEGR,NEGRO,4,83864,2,2,0,0,2
7,PRICE SHOES,732012,OROR,OROROSA,0,0,2,2,0,0,2
44,PRICE SHOES # 44,732VENECIAGE,NEGR,NEGRO,0,0,2,2,0,0,2
47,PRICE SHOES # 47,022B8237-290-16431,NEGR,NEGRO,2,50336,2,2,0,0,2
43,PRICE SHOES WEB,022M9064-101-13967,VERD,VERDE,3,176346,2,2,0,0,2
24,PRICE SHOES,022M5667-404-7800,BLAN,BLANCO,2,75546,2,2,0,0,2
21,PRICE SHOES,742CRISTY,BEIG,BEIGE,0,0,2,3,0,0,2
48,PRICE SHOES # 48,732062,MIEL,MIEL,0,0,2,2,0,0,2
43,PRICE SHOES WEB,6922287,ROJO,ROJO,1,46992,2,2,0,0,2
24,PRICE SHOES,022B8359111,NEGR,NEGRO,0,0,2,2,0,0,2
21,PRICE SHOES,022M5255635,NUDE,NUDE,2,50336,2,2,0,0,2
46,PRICE SHOES # 46,022M2312-105-13488,ROSA,ROSADO,1,29370,2,2,0,0,2
40,PRICE SHOES,272HUNTOMMY,GENE,GENERICO,-1,-37773,2,2,0,0,2
24,PRICE SHOES,232688,BEIG,BEIGE,7,245473,2,2,0,0,2
25,PRICE SHOES,602456,ROSA,ROSADO,0,0,2,2,0,0,2
48,PRICE SHOES # 48,73208,NEGR,NEGRO,1,33529,2,2,0,0,2
48,PRICE SHOES # 48,022M6291-974-19536,OROR,OROROSA,5,188865,2,2,0,0,2
21,PRICE SHOES,302232,ROSA,ROSADO,1,41933,2,2,0,0,2
47,PRICE SHOES # 47,732062,MIEL,MIEL,0,0,2,2,0,0,2
40,PRICE SHOES,4721007,AZUL,AZUL,0,0,2,2,0,0,2
7,PRICE SHOES,7721KS50,VINO,VINO,0,0,2,2,0,0,2
30,PRICE SHOES,663122COCO,NEGR,NEGRO,2,159496,2,2,0,0,2
40,PRICE SHOES,122B1936,MIEL,MIEL,0,0,2,2,0,0,2
25,PRICE SHOES,6922282,ROJO,ROJO,2,58740,2,2,0,0,2
24,PRICE SHOES,5229470,ROJO,ROJO,0,0,2,2,0,0,2
48,PRICE SHOES # 48,182016,AZUL,AZUL,0,0,2,2,0,0,2
37,PRICE SHOES,072M1960,NEGR,NEGRO,7,171142,2,2,0,0,2
42,PRICE SHOES,302435,NEGR,NEGRO,0,0,2,2,0,0,2
30,PRICE SHOES,272MONACO,PLAT,PLATA,0,0,2,2,0,0,2
37,PRICE SHOES,732051,MIEL,MIEL,0,0,2,2,0,0,2
1,PRICE SHOES,663106704,GRIS,GRIS,0,0,2,2,0,0,2
43,PRICE SHOES WEB,022V3049-219-14220,NEGR,NEGRO,1,70538,2,2,0,0,2
7,PRICE SHOES,272HUNTOMMY,GENE,GENERICO,-1,-37773,2,2,0,0,2
39,PRICE SHOES,7721KS50,AZUL,AZUL,0,0,2,2,0,0,2
7,PRICE SHOES,7721KS20SNAKE,CAFE,CAFE,0,0,2,2,0,0,2
25,PRICE SHOES,462JIZA,NEGR,NEGRO,0,0,2,2,0,0,2
37,PRICE SHOES,6631042420,AZUL,AZUL,0,0,2,2,0,0,2
42,PRICE SHOES,022M5196362,NEGR,NEGRO,0,0,2,2,0,0,2
38,PRICE SHOES,272REEF,GRIS,GRIS,0,0,2,2,0,0,2
37,PRICE SHOES,773HELIO,CAFE,CAFE,0,0,2,2,0,0,2
6,PRICE SHOES,7731C033,AZUL,AZUL,1,38571,2,2,0,0,2
46,PRICE SHOES # 46,022M5635-127-5881,VINO,VINO,2,67142,2,2,0,0,2
24,PRICE SHOES,6922746,NEGR,NEGRO,1,20966,2,2,0,0,2
43,PRICE SHOES WEB,272AMPARO,AZUL,AZUL,0,0,2,2,0,0,2
30,PRICE SHOES,732VENECIACHAROL,NUDE,NUDE,0,0,2,2,0,0,2
40,PRICE SHOES,882P24,AREN,ARENA,0,0,2,2,0,0,2
38,PRICE SHOES,7721KS50SNAKE,MENT,MENTA,0,0,2,2,0,0,2
40,PRICE SHOES,322B32,NEGR,NEGRO,1,83950,2,2,0,0,2
37,PRICE SHOES,482LUCIA,ROJO,ROJO,0,0,2,2,0,0,2
44,PRICE SHOES # 44,732065,BLAN,BLANCO,0,0,2,2,0,0,2
40,PRICE SHOES,732065,ROJO,ROJO,0,0,2,2,0,0,2
30,PRICE SHOES,663103B19NEGRO,DORA,DORADO,0,0,2,2,0,0,2
30,PRICE SHOES,732PANDERETA,AZUL,AZUL,0,0,2,2,0,0,2
45,PRICE SHOES # 45,022B4221-100-9569,BLAN,BLANCO,3,125925,2,2,0,0,2
42,PRICE SHOES,122B10,BLAN,BLANCO,0,0,2,2,0,0,2
45,PRICE SHOES # 45,882P24,MIEL,MIEL,6,226638,2,2,0,0,2
48,PRICE SHOES # 48,962TRINI,NEGR,NEGRO,2,62899,2,2,0,0,2
39,PRICE SHOES,732065,BLAN,BLANCO,0,0,2,2,0,0,2
40,PRICE SHOES,542835,ROJO,ROJO,0,0,2,2,0,0,2
39,PRICE SHOES,022M2512-100-17463,AMAR,AMARILLO,0,0,2,2,0,0,2
37,PRICE SHOES,732065,NUDE,NUDE,0,0,2,2,0,0,2
43,PRICE SHOES WEB,962MACARENA,NEGR,NEGRO,0,0,2,2,0,0,2
43,PRICE SHOES WEB,022V1277-410-5881,BEIG,BEIGE,1,50370,2,2,0,0,2
44,PRICE SHOES # 44,882VIOLETA,AZUL,AZUL,0,0,2,2,0,0,2
37,PRICE SHOES,022B8359113,INDI,INDIGO,1,16773,2,2,0,0,2
6,PRICE SHOES,732012,OROR,OROROSA,3,67059,2,2,0,0,2
30,PRICE SHOES,732063,NUDE,NUDE,0,0,2,2,0,0,2
43,PRICE SHOES WEB,482TACHE,BLAN,BLANCO,0,0,2,2,0,0,2
25,PRICE SHOES,522CROSS,ROJO,ROJO,0,0,2,2,0,0,2
21,PRICE SHOES,7721KS50,AZUL,AZUL,1,25126,2,2,0,0,2
22,PRICE SHOES,732PANDERETA,PLAT,PLATA,0,0,2,2,0,0,2
39,PRICE SHOES,882PANCHA,AZUL,AZUL,0,0,2,2,0,0,2
45,PRICE SHOES # 45,5921771,AZUL,AZUL,0,0,2,2,0,0,2
43,PRICE SHOES WEB,232654,AZUL,AZUL,1,21765,2,2,0,0,2
25,PRICE SHOES,732VENECIAGM,ORO,ORO,0,0,2,2,0,0,2
37,PRICE SHOES,462SILVIA,MIEL,MIEL,0,0,2,2,0,0,2
43,PRICE SHOES WEB,042GOLD03,MIEL,MIEL,0,0,2,2,0,0,2
7,PRICE SHOES,602438,NEGR,NEGRO,2,135983,2,2,0,0,2
40,PRICE SHOES,302435,MIEL,MIEL,0,0,2,2,0,0,2
37,PRICE SHOES,9326099-5-1,BEIG,BEIGE,5,161141,2,2,0,0,2
22,PRICE SHOES,882P24,MOST,MOSTAZA,0,0,2,2,0,0,2
1,PRICE SHOES,022M5635-127-5881,VINO,VINO,5,167855,2,2,0,0,2
1,PRICE SHOES,302435,MIEL,MIEL,0,0,2,2,0,0,2
1,PRICE SHOES,732063,BEIG,BEIGE,0,0,2,2,0,0,2
43,PRICE SHOES WEB,542DOLY,MIEL,MIEL,0,0,2,2,0,0,2
7,PRICE SHOES,732VENECIAGE,NEGR,NEGRO,0,0,2,2,0,0,2
30,PRICE SHOES,732065,AZUL,AZUL,1,75546,2,2,0,0,2
43,PRICE SHOES WEB,742HEIDY,NEGR,NEGRO,0,0,2,2,0,0,2
30,PRICE SHOES,732PANDERETA,MOST,MOSTAZA,0,0,2,2,0,0,2
46,PRICE SHOES # 46,7721KS20,MIEL,MIEL,1,19244,2,2,0,0,2
30,PRICE SHOES,663108LC06,CAFE,CAFE,0,0,2,3,0,0,2
39,PRICE SHOES,732065,NEGR,NEGRO,0,0,2,2,0,0,2
48,PRICE SHOES # 48,692306,NEGR,NEGRO,1,29370,2,2,0,0,2
22,PRICE SHOES,732061,BEIG,BEIGE,0,0,2,2,0,0,2
39,PRICE SHOES,732062,BEIG,BEIGE,0,0,2,2,0,0,2
24,PRICE SHOES,022B8397-102-15716,NEGR,NEGRO,1,25168,2,2,0,0,2
48,PRICE SHOES # 48,69205,AZUL,AZUL,0,0,2,2,0,0,2
48,PRICE SHOES # 48,6631111612,BRAN,BRANDY,1,109160,2,2,0,0,2
38,PRICE SHOES,772H260,VINO,VINO,0,0,2,2,0,0,2
45,PRICE SHOES # 45,022V1308-100-13967,BEIG,BEIGE,1,54580,2,2,0,0,2
24,PRICE SHOES,462DELIMA,NEGR,NEGRO,3,100713,2,2,0,0,2
36,PRICE SHOES,7731C033,AZUL,AZUL,0,0,2,2,0,0,2
48,PRICE SHOES # 48,522VERA,GRIS,GRIS,1,67143,2,2,0,0,2
7,PRICE SHOES,882P08,MOST,MOSTAZA,0,0,2,2,0,0,2
37,PRICE SHOES,6922226,CELE,CELESTE,5,140975,2,2,0,0,2
46,PRICE SHOES # 46,152ROMA,NEGR,NEGRO,0,0,2,2,0,0,2
30,PRICE SHOES,882VIVIANA,AZUL,AZUL,0,0,2,2,0,0,2
45,PRICE SHOES # 45,342011,NEGR,NEGRO,0,0,2,2,0,0,2
37,PRICE SHOES,732065,ORO,ORO,1,75546,2,2,0,0,2
43,PRICE SHOES WEB,882P971,MIEL,MIEL,0,0,2,2,0,0,2
900,BODEGA PRINCIPAL,7731K1,AZUL,AZUL,0,0,2,2,0,0,2
25,PRICE SHOES,152CUSCO,AZUL,AZUL,0,0,2,2,0,0,2
40,PRICE SHOES,4727308,NEGR,NEGRO,1,50336,2,2,0,0,2
7,PRICE SHOES,772H260,AZUL,AZUL,0,0,2,2,0,0,2
30,PRICE SHOES,7721KS50,VINO,VINO,0,0,2,2,0,0,2
48,PRICE SHOES # 48,022M5627-120-17788,NUDE,NUDE,0,0,2,2,0,0,2
44,PRICE SHOES # 44,732061,ROJO,ROJO,0,0,2,2,0,0,2
40,PRICE SHOES,962MACARENA,MIEL,MIEL,0,0,2,2,0,0,2
45,PRICE SHOES # 45,772S006,MIEL,MIEL,0,0,2,2,0,0,2
900,BODEGA PRINCIPAL,732062,NEGR,NEGRO,0,0,2,4,0,0,2
44,PRICE SHOES # 44,5421002,ROJO,ROJO,1,31471,2,2,0,0,2
39,PRICE SHOES,7721KS20,MOST,MOSTAZA,0,0,2,2,0,0,2
7,PRICE SHOES,73208,CHAM,CHAMPANA,1,33529,2,2,0,0,2
39,PRICE SHOES,732062,BLAN,BLANCO,0,0,2,2,0,0,2
21,PRICE SHOES,962HOJA,MIEL,MIEL,0,0,2,2,0,0,2
1,PRICE SHOES,122B10,BLAN,BLANCO,0,0,2,2,0,0,2
22,PRICE SHOES,882EDY,BLAN,BLANCO,2,75546,2,2,0,0,2
40,PRICE SHOES,342011,NEGR,NEGRO,0,0,2,2,0,0,2
47,PRICE SHOES # 47,022M5326-106-14220,CAME,CAMEL,0,0,2,2,0,0,2
38,PRICE SHOES,302232,MOST,MOSTAZA,0,0,2,2,0,0,2
37,PRICE SHOES,182405,NEGR,NEGRO,1,67143,2,2,0,0,2
45,PRICE SHOES # 45,732065,AREN,ARENA,0,0,2,2,0,0,2
24,PRICE SHOES,732051,MIEL,MIEL,1,33571,2,2,0,0,2
42,PRICE SHOES,6922287,NEGR,NEGRO,5,146850,2,2,1,0,2
43,PRICE SHOES WEB,452040,ROJO,ROJO,0,0,2,2,0,0,2
900,BODEGA PRINCIPAL,342117,BLAN,BLANCO,0,0,2,2,0,0,2
43,PRICE SHOES WEB,602436,NEGR,NEGRO,0,0,2,2,0,0,2
900,BODEGA PRINCIPAL,102085,NEGR,NEGRO,0,0,2,4,0,0,2
47,PRICE SHOES # 47,022B8367-206-13488,AZUL,AZUL,0,0,2,2,0,0,2
48,PRICE SHOES # 48,772C033,CONA,CONAC,0,0,2,2,0,0,2
1,PRICE SHOES,152CHICAGOTEX,ROJO,ROJO,0,0,2,2,0,0,2
30,PRICE SHOES,7721K200,BLAN,BLANCO,0,0,2,2,0,0,2
39,PRICE SHOES,73208,BEIG,BEIGE,0,0,2,2,0,0,2
30,PRICE SHOES,742CRISTY,BEIG,BEIGE,1,35672,2,2,0,0,2
24,PRICE SHOES,663113014,AZUL,AZUL,0,0,2,2,0,0,2
25,PRICE SHOES,732065,NEGR,NEGRO,2,113319,2,2,0,0,2
7,PRICE SHOES,732065,BLAN,BLANCO,0,0,2,2,0,0,2
1,PRICE SHOES,6631042505,CAFE,CAFE,1,79748,2,2,0,0,2
38,PRICE SHOES,272SANSON,NEGR,NEGRO,0,0,2,2,0,0,2
43,PRICE SHOES WEB,042PILAR,ROJO,ROJO,0,0,2,3,0,0,2
900,BODEGA PRINCIPAL,162402,HIEL,HIELO,0,0,2,2,0,0,2
43,PRICE SHOES WEB,022B8359100,GENE,GENERICO,0,0,2,2,0,0,2
25,PRICE SHOES,232692,AZUL,AZUL,1,31471,2,2,0,0,2
24,PRICE SHOES,602475,NEGR,NEGRO,0,0,2,2,0,0,2
21,PRICE SHOES,4727308,NEGR,NEGRO,1,50336,2,2,10,0,2
39,PRICE SHOES,152BARCELONA,MIEL,MIEL,0,0,2,2,0,0,2
42,PRICE SHOES,73206,BEIG,BEIGE,0,0,2,2,0,0,2
6,PRICE SHOES,732065,BLAN,BLANCO,1,37773,2,2,0,0,2
46,PRICE SHOES # 46,152CUSCO,NEGR,NEGRO,0,0,2,2,0,0,2
1,PRICE SHOES,022M5027-1128-17848,ROJO,ROJO,0,0,2,0,0,0,2
43,PRICE SHOES WEB,022V1314-104-17846,GRIS,GRIS,0,0,2,2,0,0,2
37,PRICE SHOES,882P44,ROJO,ROJO,2,83950,2,2,0,0,2
1,PRICE SHOES,732065,AZUL,AZUL,0,0,2,2,0,0,2
24,PRICE SHOES,022M5230-436-13972,BEIG,BEIGE,1,33571,2,2,0,0,2
25,PRICE SHOES,302232,OLIV,OLIVA,1,20966,2,2,0,0,2
37,PRICE SHOES,732PANDERETA,PLAT,PLATA,0,0,2,2,0,0,2
39,PRICE SHOES,934LR10001,ROJO,ROJO,0,0,2,2,0,0,2
21,PRICE SHOES,732045,MOST,MOSTAZA,0,0,2,2,0,0,2
38,PRICE SHOES,732045,MOST,MOSTAZA,0,0,2,2,0,0,2
45,PRICE SHOES # 45,7731C033,AZUL,AZUL,0,0,2,2,0,0,2
21,PRICE SHOES,732061,BLAN,BLANCO,0,0,2,2,0,0,2
1,PRICE SHOES,663106181,GRIS,GRIS,1,79748,2,2,0,0,2
30,PRICE SHOES,4727306,NEGR,NEGRO,0,0,2,2,0,0,2
48,PRICE SHOES # 48,022M5667-302-7800,ROSA,ROSADO,2,83950,2,2,0,0,2
25,PRICE SHOES,732047,BLAN,BLANCO,0,0,2,2,0,0,2
6,PRICE SHOES,69223,NUDE,NUDE,4,100672,2,2,0,0,2
36,PRICE SHOES,7721KS20,PLAT,PLATA,0,0,2,2,0,0,2
1,PRICE SHOES,964SMITH2,BLAN,BLANCO,0,0,2,2,0,0,2
1,PRICE SHOES,192996,NEGR,NEGRO,0,0,2,2,0,0,2
7,PRICE SHOES,7721KS20,ROJO,ROJO,0,0,2,2,0,0,2
43,PRICE SHOES WEB,022V6405-100-18170,VINO,VINO,1,67160,2,2,0,0,2
36,PRICE SHOES,522CAMILA,BEIG,BEIGE,0,0,2,2,0,0,2
22,PRICE SHOES,502435,NEGR,NEGRO,0,0,2,2,0,0,2
22,PRICE SHOES,172P72,NEGR,NEGRO,0,0,2,2,0,0,2
1,PRICE SHOES,462GRETA,NEGR,NEGRO,3,113319,2,2,0,0,2
43,PRICE SHOES WEB,482EMMA,NEGR,NEGRO,2,46891,2,2,0,0,2
39,PRICE SHOES,732011,ROJO,ROJO,0,0,2,2,0,0,2
6,PRICE SHOES,7721KS20,MIEL,MIEL,1,19244,2,2,0,0,2
43,PRICE SHOES WEB,0823011,ROJO,ROJO,0,0,2,2,0,0,2
40,PRICE SHOES,882P26,NEGR,NEGRO,0,0,2,2,0,0,2
1,PRICE SHOES,732061,ROJO,ROJO,0,0,2,2,0,0,2
30,PRICE SHOES,6631111612,NEGR,NEGRO,0,0,2,2,0,0,2
42,PRICE SHOES,152CUSCO,NEGR,NEGRO,0,0,2,2,0,0,2
37,PRICE SHOES,462SILVIA,NEGR,NEGRO,0,0,2,2,0,0,2
37,PRICE SHOES,102092,NEGR,NEGRO,0,0,2,2,0,0,2
37,PRICE SHOES,502005,ROJO,ROJO,2,67991,2,2,0,0,2
24,PRICE SHOES,182CALDAS,MULT,MULTICOLOR,4,151092,2,2,0,0,2
47,PRICE SHOES # 47,73208,PLAT,PLATA,0,0,2,2,0,0,2
42,PRICE SHOES,742GUADALUPE,NEGR,NEGRO,7,249704,2,2,0,0,2
1,PRICE SHOES,022M5156-405-7324,BEIG,BEIGE,0,0,2,0,1,0,2
22,PRICE SHOES,182405,NUDE,NUDE,0,0,2,2,0,0,2
42,PRICE SHOES,022B8359113,INDI,INDIGO,0,0,2,2,0,0,2
43,PRICE SHOES WEB,022M4232-101-14220,ROJO,ROJO,1,50370,2,2,0,0,2
24,PRICE SHOES,302B435,MIEL,MIEL,1,20966,2,2,0,0,2
6,PRICE SHOES,732061,ROJO,ROJO,0,0,2,2,0,0,2
38,PRICE SHOES,7721KS20P,BEIG,BEIGE,1,19244,2,2,0,0,2
7,PRICE SHOES,182742,NEGR,NEGRO,0,0,2,2,0,0,2
43,PRICE SHOES WEB,882CLARA,AZUL,AZUL,0,0,2,2,0,0,2
24,PRICE SHOES,192996,NEGR,NEGRO,2,75546,2,2,0,0,2
38,PRICE SHOES,152BARCELONA,AZUL,AZUL,0,0,2,2,0,0,2
1,PRICE SHOES,522C01,DORA,DORADO,0,0,2,2,0,0,2
25,PRICE SHOES,732062,BEIG,BEIGE,1,67143,2,2,0,0,2
40,PRICE SHOES,772H260,AZUL,AZUL,0,0,2,2,0,0,2
24,PRICE SHOES,022B4174-719-13488,NEGR,NEGRO,0,0,2,2,0,0,2
40,PRICE SHOES,732062,MIEL,MIEL,0,0,2,2,0,0,2
38,PRICE SHOES,102090,ROSA,ROSADO,0,0,2,2,0,0,2
43,PRICE SHOES WEB,782IVONE,PLAT,PLATA,0,0,2,2,0,0,2
21,PRICE SHOES,4721007,CHAM,CHAMPANA,1,50336,2,2,0,0,2
37,PRICE SHOES,342124,NEGR,NEGRO,0,0,2,2,0,0,2
42,PRICE SHOES,342124,AZUL,AZUL,0,0,2,2,0,0,2
6,PRICE SHOES,502435,NEGR,NEGRO,1,67143,2,2,0,0,2
45,PRICE SHOES # 45,732065,BLAN,BLANCO,0,0,2,2,0,0,2
1,PRICE SHOES,73208,BEIG,BEIGE,1,16765,2,2,0,0,2
25,PRICE SHOES,7721KS50,ROJO,ROJO,0,0,2,2,0,0,2
7,PRICE SHOES,522LED,BEIG,BEIGE,0,0,2,2,0,0,2
38,PRICE SHOES,232VIRGINIA,TIER,TIERRA,2,67142,2,2,0,0,2
1,PRICE SHOES,522NENA,AZUL,AZUL,1,33571,2,2,0,0,2
6,PRICE SHOES,73208,BEIG,BEIGE,1,33529,2,2,0,0,2
38,PRICE SHOES,7721KS20SNAKE,MENT,MENTA,0,0,2,2,0,0,2
44,PRICE SHOES # 44,152LISBOA,MOST,MOSTAZA,0,0,2,2,0,0,2
36,PRICE SHOES,732065,AZUL,AZUL,0,0,2,2,0,0,2
30,PRICE SHOES,732010,MOST,MOSTAZA,0,0,2,2,0,0,2
38,PRICE SHOES,732065,NEGR,NEGRO,0,0,2,2,0,0,2
1,PRICE SHOES,6631042484,MIEL,MIEL,0,0,2,2,0,0,2
6,PRICE SHOES,663121ALBERTO,AZUL,AZUL,2,113319,2,2,0,0,2
42,PRICE SHOES,882P25,AZUL,AZUL,4,151092,2,2,0,0,2
37,PRICE SHOES,182754,AZUL,AZUL,2,58740,2,2,0,0,2
30,PRICE SHOES,122B10,BLAN,BLANCO,0,0,2,2,0,0,2
7,PRICE SHOES,732065,PLAT,PLATA,0,0,2,2,0,0,2
22,PRICE SHOES,882PEPA,AZUL,AZUL,2,151092,2,2,0,0,2
43,PRICE SHOES WEB,522VEGAS,GRIS,GRIS,0,0,2,2,0,0,2
48,PRICE SHOES # 48,732065,BLAN,BLANCO,0,0,2,2,0,0,2
25,PRICE SHOES,542674,NEGR,NEGRO,4,235000,2,2,0,0,2
39,PRICE SHOES,732065,PLAT,PLATA,0,0,2,2,0,0,2
22,PRICE SHOES,7731K1,CAFE,CAFE,1,38571,2,2,0,0,2
46,PRICE SHOES # 46,022M5094-1116-5881,NEGR,NEGRO,4,100672,2,3,0,0,2
37,PRICE SHOES,5226025,NEGR,NEGRO,4,134285,2,2,0,0,2
40,PRICE SHOES,542881,NEGR,NEGRO,5,161141,2,2,0,0,2
36,PRICE SHOES,7721KS20,NUDE,NUDE,0,0,2,2,0,0,2
22,PRICE SHOES,732PANDERETA,MOST,MOSTAZA,0,0,2,2,0,0,2
1,PRICE SHOES,484ROMANA,ROJO,ROJO,0,0,2,2,0,0,2
43,PRICE SHOES WEB,5229470,NUDE,NUDE,0,0,2,2,0,0,2
43,PRICE SHOES WEB,522CAMILA,NEGR,NEGRO,0,0,2,2,0,0,2
46,PRICE SHOES # 46,732063,BEIG,BEIGE,0,0,2,2,0,0,2
44,PRICE SHOES # 44,732PANDERETA,ROJO,ROJO,1,50336,2,2,0,0,2
44,PRICE SHOES # 44,172371,NEGR,NEGRO,0,0,2,2,0,0,2
40,PRICE SHOES,663106706,GRIS,GRIS,0,0,2,2,0,0,2
38,PRICE SHOES,732065,AREN,ARENA,0,0,2,2,0,0,2
43,PRICE SHOES WEB,522MEDIA,NEGR,NEGRO,4,146849,2,3,0,0,2
6,PRICE SHOES,522ALEJA,DORA,DORADO,0,0,2,2,0,0,2
1,PRICE SHOES,022M5230-436-13972,AZUL,AZUL,0,0,2,0,0,0,2
